zip	latitude	longitude
43077	40.1	-83.3
43078	40.1	-83.8
43080	40.2	-82.4
43081	40.1	-82.9
43082	40.2	-82.9
43083	40.1	-83.8
43084	40.2	-83.5
43085	40.1	-83.0
43086	40.0	-83.0
43093	40.1	-82.5
43101	39.5	-82.7
43102	39.6	-82.8
43103	39.7	-82.9
43105	39.9	-82.6
43106	39.6	-83.4
43107	39.7	-82.4
43109	39.9	-82.8
43110	39.8	-82.8
43111	39.5	-82.2
43112	39.8	-82.7
43113	39.6	-82.9
43115	39.5	-83.2
43116	39.8	-83.1
43117	39.8	-83.2
43119	39.9	-83.2
43123	39.9	-83.1
43125	39.9	-82.9
43126	39.8	-83.2
43127	39.5	-82.3
43128	39.7	-83.6
43130	39.7	-82.6
43135	39.5	-82.7
43136	39.8	-82.8
43137	39.8	-83.0
43138	39.5	-82.4
43140	39.9	-83.4
43142	39.6	-83.6
43143	39.7	-83.3
43144	39.5	-82.2
43145	39.6	-83.3
43146	39.8	-83.2
43147	39.9	-82.8
43148	39.8	-82.5
43149	39.6	-82.6
43150	39.8	-82.4
43151	39.7	-83.5
43152	39.4	-82.6
43153	39.7	-83.6
43154	39.6	-82.8
43155	39.6	-82.5
43156	39.6	-82.8
43157	39.8	-82.5
43158	39.5	-82.4
43160	39.5	-83.5
43162	39.9	-83.3
43164	39.6	-83.1
43194	39.8	-83.0
43195	39.9	-82.9
43199	40.0	-83.0
43201	40.0	-83.0
43202	40.0	-83.0
43203	40.0	-83.0
43204	40.0	-83.1
43205	40.0	-83.0
43206	39.9	-83.0
43207	39.9	-83.0
43209	40.0	-82.9
43210	40.0	-83.0
43211	40.0	-83.0
43212	40.0	-83.0
43213	40.0	-82.8
43214	40.1	-83.0
43215	40.0	-83.0
43216	40.0	-83.0
43217	39.8	-82.9
43218	40.0	-83.0
43219	40.0	-82.9
43220	40.0	-83.1
43221	40.0	-83.1
43222	40.0	-83.0
43223	39.9	-83.0
43224	40.0	-83.0
43226	40.0	-83.0
43227	39.9	-82.9
43228	40.0	-83.1
43229	40.1	-83.0
43230	40.0	-82.9
43231	40.1	-82.9
43232	39.9	-82.9
43234	40.0	-83.0
43235	40.1	-83.0
43236	40.1	-83.0
43240	40.1	-83.0
43251	40.0	-83.0
43260	40.0	-83.0
43266	40.0	-83.0
43268	40.0	-83.0
43270	40.0	-83.0
43271	40.0	-83.0
43272	40.0	-83.0
43279	40.0	-83.0
43287	40.0	-83.0
43291	40.0	-83.0
43301	40.6	-83.1
43302	40.6	-83.1
43310	40.5	-83.8
43311	40.4	-83.8
43314	40.6	-83.0
43315	40.5	-82.9
43316	40.9	-83.4
43317	40.5	-82.7
43318	40.3	-83.9
43319	40.3	-83.6
43320	40.6	-82.9
43321	40.5	-82.8
43322	40.5	-83.2
43323	40.7	-83.2
43324	40.4	-83.8
43325	40.7	-82.8
43326	40.6	-83.6
43330	40.8	-83.4
43331	40.5	-83.9
43332	40.6	-83.4
43333	40.4	-83.9
43334	40.4	-82.8
43335	40.7	-82.9
43336	40.3	-83.6
43337	40.7	-83.2
43338	40.5	-82.8
43340	40.5	-83.5
43341	40.6	-83.3
43342	40.5	-83.2
43343	40.3	-84.0
43344	40.4	-83.3
43345	40.5	-83.6
43346	40.6	-83.8
43347	40.5	-83.7
43348	40.5	-83.9
43349	40.6	-82.7
43350	40.5	-82.8
43351	40.8	-83.3
43356	40.5	-83.1
43357	40.3	-83.8
43358	40.4	-83.5
43359	40.9	-83.5
43360	40.3	-83.6
43402	41.4	-83.7
43403	41.4	-83.6
43406	41.3	-83.4
43407	41.3	-83.2
43408	41.6	-83.4
43410	41.3	-83.0
43412	41.6	-83.3
43413	41.2	-83.6
43414	41.5	-83.6
43416	41.5	-83.3
43420	41.3	-83.1
43430	41.5	-83.4
43431	41.4	-83.3
43432	41.6	-83.3
43433	41.5	-82.9
43434	41.7	-83.4
43435	41.3	-83.3
43436	41.7	-82.8
43437	41.3	-83.6
43438	41.6	-82.7
43439	41.5	-83.0
43440	41.5	-82.8
43441	41.5	-83.5
43442	41.4	-83.2
43443	41.5	-83.5
43445	41.6	-83.3
43446	41.7	-82.8
43447	41.6	-83.4
43449	41.5	-83.1
43450	41.4	-83.5
43451	41.3	-83.6
43452	41.5	-82.9
43456	41.7	-82.8
43457	41.3	-83.4
43458	41.5	-83.2
43460	41.6	-83.6
43462	41.3	-83.7
43463	41.5	-83.5
43464	41.4	-82.9
43465	41.6	-83.5
43466	41.3	-83.5
43467	41.2	-83.5
43468	41.6	-83.3
43469	41.5	-83.4
43501	41.7	-84.4
43502	41.5	-84.3
43504	41.7	-83.8
43505	41.5	-84.7
43506	41.5	-84.6
43510	41.4	-84.0
43511	41.3	-83.8
43512	41.3	-84.4
43515	41.6	-84.0
43516	41.2	-83.9
43517	41.4	-84.7
43518	41.6	-84.8
43519	41.4	-84.4
43520	41.4	-84.6
43521	41.7	-84.3
43522	41.4	-83.9
43523	41.3	-84.0
43524	41.2	-84.0
43525	41.5	-83.7
43526	41.3	-84.8
43527	41.3	-84.1
43528	41.6	-83.7
43529	41.2	-83.8
43530	41.3	-84.3
43531	41.6	-84.5
43532	41.5	-84.0
43533	41.7	-84.1
43534	41.4	-83.9
43535	41.3	-84.0
43536	41.3	-84.6
43537	41.6	-83.7
43540	41.7	-83.9
43541	41.3	-83.8
43542	41.6	-83.8
43543	41.6	-84.6
43545	41.4	-84.1
43547	41.5	-83.9
43548	41.2	-84.2
43549	41.4	-84.5
43550	41.3	-84.1
43551	41.5	-83.6
43552	41.6	-83.6
43553	41.5	-84.2
43554	41.7	-84.5
43555	41.4	-84.3
43556	41.3	-84.5
43557	41.5	-84.4
43558	41.6	-83.9
43560	41.7	-83.7
43565	41.4	-83.7
43566	41.5	-83.7
43567	41.6	-84.2
43569	41.4	-83.8
43570	41.6	-84.4
43571	41.5	-83.8
43601	41.7	-83.6
43603	41.7	-83.4
43604	41.7	-83.5
43605	41.7	-83.5
43606	41.7	-83.6
43607	41.7	-83.6
43608	41.7	-83.5
43609	41.6	-83.6
43610	41.7	-83.6
43611	41.7	-83.5
43612	41.7	-83.6
43613	41.7	-83.6
43614	41.6	-83.6
43615	41.6	-83.7
43616	41.6	-83.5
43617	41.7	-83.7
43619	41.6	-83.5
43620	41.7	-83.6
43623	41.7	-83.6
43635	41.7	-83.4
43652	41.7	-83.4
43654	41.7	-83.4
43656	41.7	-83.5
43657	41.7	-83.4
43659	41.7	-83.4
43660	41.7	-83.5
43661	41.7	-83.5
43666	41.7	-83.5
43667	41.7	-83.4
43681	41.7	-83.4
43682	41.7	-83.4
43697	41.7	-83.4
43699	41.7	-83.7
43701	39.9	-82.0
43702	39.9	-82.0
43711	39.8	-81.6
43713	40.0	-81.1
43716	39.8	-81.0
43717	39.8	-81.6
43718	40.0	-81.0
43719	40.0	-81.1
43720	39.8	-81.9
43721	39.9	-82.3
43722	39.9	-81.5
43723	40.0	-81.5
43724	39.7	-81.5
43725	40.0	-81.6
43727	39.9	-81.8
43728	39.5	-81.9
43730	39.6	-82.1
43731	39.8	-82.1
43732	39.9	-81.7
43733	39.9	-81.5
43734	39.9	-81.9
43735	39.9	-82.1
43736	40.1	-81.3
43738	39.9	-82.1
43739	39.9	-82.3
43740	40.0	-82.2
43746	40.0	-82.2
43747	39.8	-81.1
43748	39.7	-82.3
43749	40.2	-81.5
43750	40.0	-81.5
43752	39.7	-81.0
43754	39.8	-81.2
43755	40.0	-81.4
43756	39.6	-81.9
43757	39.9	-81.2
43758	39.6	-81.9
43759	40.1	-81.1
43760	39.9	-82.2
43761	39.7	-82.1
43762	40.0	-81.7
43764	39.7	-82.2
43766	39.6	-82.2
43767	40.0	-81.8
43768	40.0	-81.5
43771	39.8	-81.9
43772	39.9	-81.6
43773	40.0	-81.3
43777	39.8	-82.1
43778	40.0	-81.4
43779	39.8	-81.4
43780	39.9	-81.5
43782	39.6	-82.2
43783	39.8	-82.3
43786	39.7	-81.3
43787	39.5	-81.8
43788	39.8	-81.3
43791	39.9	-82.1
43793	39.8	-81.1
43802	40.1	-81.9
43803	40.4	-81.6
43804	40.4	-81.7
43805	40.4	-82.0
43811	40.2	-81.9
43812	40.3	-81.9
43821	40.1	-82.0
43822	40.1	-82.1
43824	40.4	-81.8
43828	40.4	-81.9
43830	40.0	-82.1
43832	40.3	-81.6
43836	40.2	-81.7
43837	40.3	-81.5
43840	40.4	-81.6
43842	40.1	-82.0
43843	40.3	-82.2
43844	40.3	-82.1
43845	40.3	-81.7
43901	40.2	-80.9
43902	39.9	-81.0
43903	40.5	-81.0
43905	40.1	-80.8
43906	40.0	-80.8
43907	40.3	-81.0
43908	40.5	-80.9
43909	40.1	-80.8
43910	40.4	-80.8
43912	40.1	-80.8
43913	40.3	-80.6
43914	39.8	-80.9
43915	39.8	-80.9
43916	40.1	-80.8
43917	40.2	-80.8
43920	40.7	-80.6
43925	40.5	-80.9
43926	40.5	-80.6
43927	40.1	-80.9
43928	40.0	-80.9
43930	40.6	-80.8
43931	39.7	-80.9
43932	40.5	-80.8
43933	39.9	-80.9
43934	40.1	-80.8
43935	40.1	-80.7
43937	40.1	-80.9
43938	40.3	-80.6
43939	40.2	-80.8
43940	40.0	-80.8
43941	40.3	-80.8
43942	39.9	-80.8
43943	40.2	-80.7
43944	40.4	-80.8
43945	40.6	-80.8
43946	39.7	-80.9
43947	40.0	-80.8
43948	40.3	-80.8
43950	40.1	-81.0
43951	40.1	-81.0
43952	40.4	-80.6
43953	40.4	-80.7
43961	40.5	-80.6
43962	40.7	-80.9
43963	40.2	-80.7
43964	40.5	-80.6
43967	40.0	-80.9
43968	40.6	-80.7
43970	40.5	-80.9
43971	40.2	-80.7
43972	40.1	-81.0
43973	40.2	-81.3
43974	40.2	-80.9
43976	40.3	-80.9
43977	40.1	-81.1
43981	40.2	-81.0
43983	40.2	-81.2
43984	40.4	-81.0
43985	40.2	-81.1
43986	40.4	-81.0
43988	40.4	-81.1
44001	41.4	-82.3
44003	41.6	-80.6
44004	41.9	-80.8
44005	41.9	-80.8
44010	41.8	-80.9
44011	41.4	-82.0
44012	41.5	-82.0
44017	41.4	-81.9
44021	41.5	-81.2
44022	41.4	-81.4
44023	41.4	-81.3
44024	41.6	-81.2
44026	41.5	-81.3
44028	41.3	-81.9
44030	41.9	-80.6
44032	41.7	-80.7
44033	41.5	-81.1
44035	41.4	-82.1
44036	41.4	-82.1
44039	41.4	-82.0
44040	41.5	-81.4
44041	41.8	-80.9
44044	41.3	-82.0
44045	41.7	-81.3
44046	41.5	-81.1
44047	41.7	-80.8
44048	41.9	-80.7
44049	41.3	-82.3
44050	41.2	-82.1
44052	41.5	-82.2
44053	41.4	-82.2
44054	41.5	-82.1
44055	41.4	-82.1
44056	41.3	-81.5
44057	41.8	-81.1
44060	41.7	-81.3
44061	41.7	-81.3
44062	41.4	-81.0
44064	41.6	-81.1
44065	41.5	-81.2
44067	41.3	-81.5
44068	41.9	-80.7
44070	41.4	-81.9
44072	41.5	-81.3
44073	41.5	-81.3
44074	41.3	-82.2
44076	41.5	-80.8
44077	41.7	-81.2
44080	41.4	-81.1
44081	41.8	-81.1
44082	41.8	-80.6
44084	41.7	-80.9
44085	41.6	-80.9
44086	41.7	-81.1
44087	41.3	-81.5
44088	41.8	-81.0
44089	41.4	-82.4
44090	41.2	-82.2
44092	41.6	-81.5
44093	41.5	-80.6
44094	41.6	-81.4
44095	41.7	-81.4
44096	41.6	-81.4
44097	41.7	-81.5
44099	41.6	-81.0
44101	41.5	-81.6
44102	41.5	-81.7
44103	41.5	-81.6
44104	41.5	-81.6
44105	41.5	-81.6
44106	41.5	-81.6
44107	41.5	-81.8
44108	41.5	-81.6
44109	41.4	-81.7
44110	41.6	-81.6
44111	41.5	-81.8
44112	41.5	-81.6
44113	41.5	-81.7
44114	41.5	-81.7
44115	41.5	-81.7
44116	41.5	-81.9
44117	41.6	-81.5
44118	41.5	-81.6
44119	41.6	-81.5
44120	41.5	-81.6
44121	41.5	-81.5
44122	41.5	-81.5
44123	41.6	-81.5
44124	41.5	-81.5
44125	41.4	-81.6
44126	41.4	-81.9
44127	41.5	-81.6
44128	41.4	-81.5
44129	41.4	-81.7
44130	41.4	-81.8
44131	41.4	-81.7
44132	41.6	-81.5
44133	41.3	-81.7
44134	41.4	-81.7
44135	41.4	-81.8
44136	41.3	-81.8
44137	41.4	-81.6
44138	41.4	-81.9
44139	41.4	-81.4
44140	41.5	-81.9
44141	41.3	-81.6
44142	41.4	-81.8
44143	41.6	-81.5
44144	41.4	-81.7
44145	41.5	-81.9
44146	41.4	-81.5
44147	41.3	-81.7
44149	41.3	-81.9
44181	41.7	-81.7
44188	41.7	-81.7
44190	41.7	-81.7
44191	41.7	-81.7
44192	41.5	-81.7
44193	41.5	-81.7
44194	41.7	-81.7
44195	41.7	-81.7
44197	41.7	-81.7
44198	41.7	-81.7
44199	41.5	-81.7
44201	41.0	-81.2
44202	41.3	-81.3
44203	41.0	-81.6
44210	41.2	-81.6
44211	41.2	-81.3
44212	41.2	-81.8
44214	41.0	-82.0
44215	41.1	-81.9
44216	40.9	-81.6
44217	41.0	-81.9
44221	41.1	-81.5
44222	41.1	-81.5
44223	41.1	-81.5
44224	41.2	-81.4
44230	41.0	-81.7
44231	41.3	-81.1
44232	40.9	-81.5
44233	41.2	-81.7
44234	41.3	-81.1
44235	41.0	-82.1
44236	41.2	-81.4
44237	41.1	-81.5
44240	41.1	-81.3
44241	41.2	-81.3
44242	41.2	-81.4
44243	41.1	-81.3
44250	41.0	-81.4
44251	41.0	-81.9
44253	41.2	-82.0
44254	41.0	-82.0
44255	41.3	-81.2
44256	41.1	-81.9
44258	41.1	-81.8
44260	41.0	-81.4
44262	41.1	-81.4
44264	41.2	-81.5
44265	41.0	-81.2
44266	41.2	-81.2
44270	41.0	-81.8
44272	41.1	-81.2
44273	41.0	-81.9
44274	41.1	-81.7
44275	41.1	-82.1
44276	40.9	-81.8
44278	41.1	-81.4
44280	41.2	-81.9
44281	41.0	-81.7
44282	41.0	-81.7
44285	41.2	-81.1
44286	41.2	-81.6
44287	40.9	-82.1
44288	41.2	-81.1
44301	41.0	-81.5
44302	41.1	-81.5
44303	41.1	-81.5
44304	41.1	-81.5
44305	41.1	-81.5
44306	41.0	-81.5
44307	41.1	-81.5
44308	41.1	-81.5
44309	41.1	-81.5
44310	41.1	-81.5
44311	41.1	-81.5
44312	41.0	-81.4
44313	41.1	-81.6
44314	41.0	-81.6
44315	41.0	-81.5
44316	41.1	-81.5
44317	41.1	-81.5
44319	41.0	-81.5
44320	41.1	-81.6
44321	41.1	-81.6
44325	41.1	-81.5
44326	41.1	-81.5
44328	41.1	-81.5
44333	41.2	-81.6
44334	41.1	-81.6
44372	41.1	-81.5
44396	41.1	-81.5
44398	41.1	-81.5
44401	41.0	-80.9
44402	41.4	-80.9
44403	41.2	-80.6
44404	41.3	-80.5
44405	41.1	-80.6
44406	41.0	-80.8
44408	40.9	-80.7
44410	41.3	-80.7
44411	41.0	-81.1
44412	41.1	-81.0
44413	40.8	-80.5
44415	40.8	-80.7
44416	41.0	-80.9
44417	41.4	-80.7
44418	41.3	-80.6
44420	41.2	-80.7
44422	40.9	-80.8
44423	40.8	-80.9
44424	41.3	-80.6
44425	41.2	-80.6
44427	40.7	-80.9
44428	41.4	-80.6
44429	41.1	-81.0
44430	41.2	-80.9
44431	40.9	-80.8
44432	40.8	-80.8
44436	41.1	-80.5
44437	41.2	-80.7
44438	41.2	-80.5
44439	41.5	-81.0
44440	41.1	-80.8
44441	40.8	-80.6
44442	41.0	-80.6
44443	40.9	-80.6
44444	41.2	-81.0
44445	40.8	-80.6
44446	41.2	-80.8
44449	41.0	-81.0
44450	41.5	-80.8
44451	41.1	-80.9
44452	41.0	-80.7
44453	41.3	-80.5
44454	40.9	-80.5
44455	40.8	-80.6
44460	40.9	-80.9
44470	41.3	-80.9
44471	41.1	-80.6
44473	41.2	-80.7
44481	41.2	-80.9
44482	41.3	-80.8
44483	41.3	-80.8
44484	41.2	-80.8
44485	41.2	-80.8
44486	41.3	-80.8
44490	40.9	-80.8
44491	41.4	-81.0
44492	40.7	-80.7
44493	40.8	-80.9
44501	41.0	-80.8
44502	41.1	-80.6
44503	41.1	-80.7
44504	41.1	-80.7
44505	41.1	-80.6
44506	41.1	-80.6
44507	41.1	-80.7
44509	41.1	-80.7
44510	41.1	-80.7
44511	41.1	-80.7
44512	41.0	-80.7
44513	41.0	-80.8
44514	41.0	-80.6
44515	41.1	-80.8
44555	41.1	-80.6
44601	40.9	-81.1
44606	40.8	-81.8
44607	40.7	-81.0
44608	40.7	-81.6
44609	40.9	-81.0
44610	40.6	-81.8
44611	40.6	-82.1
44612	40.6	-81.4
44613	40.7	-81.6
44614	40.9	-81.6
44615	40.6	-81.1
44617	40.5	-81.8
44618	40.8	-81.7
44619	40.9	-81.0
44620	40.6	-81.2
44621	40.4	-81.3
44622	40.5	-81.5
44624	40.6	-81.6
44625	40.8	-81.0
44626	40.7	-81.4
44627	40.7	-81.9
44628	40.5	-82.2
44629	40.4	-81.4
44630	40.9	-81.4
44632	41.0	-81.3
44633	40.6	-81.9
44634	40.8	-81.0
44636	40.7	-81.7
44637	40.5	-82.0
44638	40.7	-82.1
44639	40.5	-81.2
44640	41.0	-81.1
44641	40.8	-81.3
44643	40.7	-81.3
44644	40.7	-81.2
44645	40.9	-81.7
44646	40.8	-81.5
44647	40.8	-81.6
44648	40.8	-81.4
44650	40.9	-81.2
44651	40.6	-81.0
44652	40.9	-81.3
44653	40.4	-81.4
44654	40.6	-81.8
44656	40.6	-81.3
44657	40.7	-81.1
44659	40.7	-81.7
44660	40.6	-81.8
44661	40.6	-82.1
44662	40.7	-81.5
44663	40.5	-81.4
44665	40.8	-81.0
44666	40.8	-81.6
44667	40.8	-81.8
44669	40.8	-81.2
44670	40.8	-81.2
44671	40.6	-81.4
44672	40.9	-81.0
44675	40.5	-81.2
44676	40.7	-82.0
44677	40.9	-81.9
44678	40.6	-81.4
44679	40.3	-81.3
44680	40.6	-81.5
44681	40.5	-81.7
44682	40.4	-81.4
44683	40.4	-81.3
44685	41.0	-81.4
44687	40.5	-81.7
44688	40.7	-81.3
44689	40.7	-81.6
44690	40.6	-81.7
44691	40.8	-81.9
44693	40.3	-81.2
44695	40.4	-81.2
44697	40.6	-81.4
44699	40.3	-81.3
44701	40.8	-81.4
44702	40.8	-81.4
44703	40.8	-81.4
44704	40.8	-81.4
44705	40.8	-81.3
44706	40.8	-81.4
44707	40.8	-81.3
44708	40.8	-81.4
44709	40.8	-81.4
44710	40.8	-81.4
44711	40.8	-81.4
44714	40.8	-81.4
44718	40.8	-81.4
44720	40.8	-81.4
44721	40.9	-81.3
44730	40.8	-81.3
44735	40.8	-81.4
44750	40.8	-81.4
44767	40.9	-81.4
44799	40.8	-81.4
44802	41.0	-83.4
44804	41.1	-83.5
44805	40.9	-82.3
44807	41.1	-82.9
44809	41.1	-83.3
44811	41.3	-82.9
44813	40.6	-82.5
44814	41.3	-82.5
44815	41.2	-83.2
44816	41.3	-82.4
44817	41.2	-83.6
44818	41.0	-83.0
44820	40.8	-83.0
44822	40.5	-82.4
44824	41.4	-82.8
44825	41.0	-82.9
44826	41.2	-82.5
44827	40.8	-82.7
44828	41.2	-82.9
44830	41.2	-83.4
44833	40.7	-82.8
44836	41.2	-83.1
44837	41.0	-82.5
44838	40.8	-82.3
44839	41.4	-82.5
44840	40.8	-82.2
44841	41.3	-83.3
44842	40.6	-82.2
44843	40.7	-82.4
44844	41.0	-83.3
44845	41.0	-83.1
44846	41.3	-82.6
44847	41.2	-82.7
44848	40.9	-82.3
44849	40.8	-83.1
44850	41.0	-82.7
44851	41.1	-82.4
44853	41.1	-83.3
44854	41.0	-82.9
44855	41.1	-82.6
44856	40.8	-82.9
44857	41.2	-82.6
44859	41.0	-82.3
44860	40.8	-83.1
44861	41.2	-83.1
44862	40.8	-82.5
44864	40.7	-82.3
44865	41.0	-82.7
44866	40.9	-82.2
44867	41.1	-83.0
44870	41.4	-82.7
44871	41.4	-82.7
44874	41.0	-82.4
44875	40.9	-82.7
44878	40.9	-82.5
44880	41.0	-82.2
44881	40.9	-82.9
44882	40.9	-83.1
44883	41.1	-83.2
44887	40.9	-82.8
44888	41.1	-82.7
44889	41.3	-82.4
44890	41.1	-82.7
44901	40.9	-82.5
44902	40.8	-82.5
44903	40.8	-82.5
44904	40.7	-82.5
44905	40.8	-82.5
44906	40.8	-82.6
44907	40.7	-82.5
45001	39.1	-84.7
45002	39.2	-84.7
45003	39.6	-84.8
45004	39.5	-84.6
45005	39.5	-84.3
45011	39.4	-84.5
45012	39.4	-84.6
45013	39.4	-84.6
45014	39.3	-84.5
45015	39.3	-84.5
45018	39.4	-84.6
45030	39.3	-84.8
45032	39.5	-84.0
45033	39.2	-84.8
45034	39.4	-84.2
45036	39.4	-84.2
45039	39.3	-84.2
45040	39.3	-84.3
45041	39.2	-84.7
45042	39.5	-84.4
45044	39.5	-84.4
45050	39.4	-84.4
45051	39.1	-84.6
45052	39.2	-84.7
45053	39.4	-84.8
45054	39.4	-84.1
45055	39.5	-84.5
45056	39.5	-84.7
45061	39.3	-84.6
45062	39.5	-84.6
45063	39.3	-84.7
45064	39.6	-84.6
45065	39.4	-84.2
45066	39.6	-84.2
45067	39.5	-84.5
45068	39.5	-84.1
45069	39.3	-84.4
45070	39.6	-84.6
45071	39.3	-84.4
45101	38.7	-83.8
45102	39.0	-84.2
45103	39.1	-84.1
45105	38.7	-83.6
45106	38.9	-84.1
45107	39.3	-84.0
45111	39.2	-84.3
45112	38.8	-84.1
45113	39.4	-84.0
45114	39.4	-83.9
45115	38.8	-83.7
45118	39.2	-84.0
45119	38.9	-84.0
45120	38.8	-84.1
45121	38.9	-83.9
45122	39.2	-84.1
45123	39.3	-83.4
45130	38.9	-84.0
45131	38.8	-84.0
45132	39.3	-83.6
45133	39.2	-83.6
45135	39.3	-83.5
45140	39.2	-84.3
45142	39.2	-83.8
45144	38.7	-83.6
45146	39.3	-83.8
45147	39.2	-84.3
45148	39.3	-83.9
45150	39.2	-84.2
45152	39.3	-84.1
45153	38.9	-84.2
45154	39.0	-83.9
45155	39.0	-83.8
45156	38.8	-84.2
45157	39.0	-84.2
45158	39.2	-84.1
45159	39.3	-83.7
45160	39.1	-84.1
45162	39.3	-84.1
45164	39.6	-83.8
45166	39.5	-83.7
45167	38.8	-83.8
45168	38.9	-83.8
45169	39.5	-83.7
45171	39.0	-83.8
45172	39.1	-83.4
45174	39.2	-84.3
45176	39.1	-84.0
45177	39.4	-83.8
45201	39.2	-84.5
45202	39.1	-84.5
45203	39.1	-84.5
45204	39.1	-84.6
45205	39.1	-84.6
45206	39.1	-84.5
45207	39.1	-84.5
45208	39.1	-84.4
45209	39.2	-84.4
45211	39.2	-84.6
45212	39.2	-84.5
45213	39.2	-84.4
45214	39.1	-84.6
45215	39.2	-84.5
45216	39.2	-84.5
45217	39.2	-84.5
45218	39.3	-84.5
45219	39.1	-84.5
45220	39.1	-84.5
45221	39.2	-84.5
45222	39.2	-84.5
45223	39.2	-84.5
45224	39.2	-84.5
45225	39.1	-84.6
45226	39.1	-84.4
45227	39.2	-84.4
45229	39.1	-84.5
45230	39.1	-84.4
45231	39.2	-84.5
45232	39.2	-84.5
45233	39.1	-84.7
45234	39.2	-84.5
45235	39.2	-84.5
45236	39.2	-84.4
45237	39.2	-84.5
45238	39.1	-84.6
45239	39.2	-84.6
45240	39.3	-84.5
45241	39.3	-84.4
45242	39.2	-84.3
45243	39.2	-84.3
45244	39.1	-84.4
45245	39.1	-84.3
45246	39.3	-84.5
45247	39.2	-84.6
45248	39.2	-84.7
45249	39.3	-84.3
45250	39.2	-84.5
45251	39.3	-84.6
45252	39.3	-84.6
45253	39.2	-84.5
45254	39.2	-84.5
45255	39.1	-84.3
45258	39.2	-84.5
45262	39.2	-84.5
45263	39.2	-84.5
45264	39.2	-84.5
45267	39.2	-84.5
45268	39.2	-84.5
45269	39.2	-84.5
45270	39.2	-84.5
45271	39.2	-84.5
45273	39.2	-84.5
45274	39.2	-84.5
45275	39.2	-84.5
45277	39.2	-84.5
45280	39.2	-84.5
45296	39.2	-84.5
45298	39.2	-84.5
45299	39.3	-84.5
45301	39.7	-84.0
45302	40.4	-84.2
45303	40.2	-84.6
45304	40.0	-84.5
45305	39.6	-84.1
45306	40.5	-84.2
45307	39.6	-83.7
45308	40.1	-84.4
45309	39.8	-84.4
45310	40.4	-84.6
45311	39.6	-84.6
45312	40.1	-84.1
45314	39.7	-83.8
45315	39.9	-84.3
45316	39.8	-83.8
45317	40.1	-84.0
45318	40.1	-84.3
45319	39.9	-83.9
45320	39.7	-84.7
45321	39.9	-84.7
45322	39.9	-84.3
45323	39.9	-83.9
45324	39.8	-84.0
45325	39.7	-84.4
45326	40.1	-84.1
45327	39.6	-84.4
45328	40.1	-84.5
45330	39.6	-84.5
45331	40.1	-84.6
45332	40.0	-84.8
45333	40.3	-84.4
45334	40.4	-84.0
45335	39.6	-83.8
45336	40.4	-84.3
45337	40.0	-84.4
45338	39.9	-84.5
45339	40.0	-84.3
45340	40.4	-84.1
45341	39.9	-84.0
45342	39.6	-84.3
45343	39.8	-84.3
45344	39.9	-84.0
45345	39.7	-84.4
45346	40.0	-84.7
45347	39.9	-84.8
45348	40.3	-84.6
45349	40.0	-83.9
45350	40.3	-84.6
45351	40.3	-84.5
45352	40.1	-84.7
45353	40.3	-84.0
45354	39.9	-84.4
45356	40.1	-84.3
45358	40.0	-84.5
45359	40.1	-84.3
45360	40.3	-84.1
45361	40.0	-84.4
45362	40.3	-84.6
45363	40.2	-84.4
45365	40.3	-84.2
45367	40.3	-84.2
45368	39.9	-83.7
45369	39.9	-83.6
45370	39.6	-84.0
45371	39.9	-84.2
45372	40.0	-83.8
45373	40.0	-84.2
45374	40.0	-84.2
45377	39.9	-84.2
45378	39.9	-84.5
45380	40.2	-84.5
45381	39.7	-84.5
45382	39.9	-84.6
45383	40.0	-84.3
45384	39.7	-83.9
45385	39.7	-83.9
45387	39.8	-83.9
45388	40.3	-84.5
45389	40.1	-84.0
45390	40.2	-84.8
45401	39.8	-84.3
45402	39.8	-84.2
45403	39.8	-84.1
45404	39.8	-84.2
45405	39.8	-84.2
45406	39.8	-84.2
45409	39.7	-84.2
45410	39.7	-84.2
45412	39.8	-84.2
45413	39.8	-84.3
45414	39.8	-84.2
45415	39.8	-84.3
45416	39.8	-84.3
45417	39.8	-84.2
45419	39.7	-84.2
45420	39.7	-84.1
45422	39.8	-84.2
45423	39.8	-84.2
45424	39.8	-84.1
45426	39.8	-84.3
45428	39.7	-84.3
45429	39.7	-84.2
45430	39.7	-84.1
45431	39.8	-84.1
45432	39.7	-84.1
45433	39.8	-84.1
45434	39.7	-84.0
45435	39.8	-84.3
45437	39.8	-84.3
45439	39.7	-84.2
45440	39.7	-84.1
45441	39.8	-84.3
45448	39.8	-84.3
45449	39.7	-84.2
45458	39.6	-84.2
45459	39.6	-84.2
45469	39.7	-84.2
45470	39.8	-84.3
45475	39.8	-84.3
45479	39.7	-84.2
45481	39.8	-84.3
45482	39.8	-84.3
45490	39.8	-84.3
45501	39.9	-83.8
45502	39.9	-83.8
45503	40.0	-83.8
45504	39.9	-83.8
45505	39.9	-83.8
45506	39.9	-83.8
45601	39.3	-83.0
45612	39.2	-83.3
45613	39.0	-82.9
45614	38.9	-82.3
45616	38.8	-83.3
45617	39.3	-83.2
45618	38.9	-83.6
45619	38.5	-82.5
45620	39.0	-82.1
45621	39.1	-82.6
45622	39.4	-82.5
45623	38.6	-82.3
45624	39.2	-83.3
45628	39.4	-83.2
45629	38.6	-82.8
45630	38.7	-83.1
45631	38.8	-82.2
